timestamp,ghi,dni,dhi,air_temperature,wind_speed
2022-01-02 14:00:00,36.2002461003831,25.340172270268166,10.86007383011493,-3.9190821912089717,1.875590374241597
2022-01-02 15:00:00,4.6460027414158125,3.2522019189910685,1.3938008224247438,-3.9190821912089717,5.111465161742295
2022-01-02 16:00:00,0.0,0.0,0.0,-3.9190821912089717,0.1447338329728323
2022-01-02 17:00:00,0.0,0.0,0.0,-3.9190821912089717,0.4590145614448694
2022-01-02 18:00:00,0.0,0.0,0.0,-3.9190821912089717,0.7944621209515231
2022-01-02 19:00:00,0.0,0.0,0.0,-3.9190821912089717,1.7992944712500276
2022-01-02 20:00:00,0.0,0.0,0.0,-3.9190821912089717,6.542015945587865
2022-01-02 21:00:00,0.0,0.0,0.0,-3.9190821912089717,1.4876918552260452
2022-01-02 22:00:00,0.0,0.0,0.0,-3.9190821912089717,3.7208971607166124
2022-01-02 23:00:00,0.0,0.0,0.0,-3.9190821912089717,4.324294262249386
2022-01-03 00:00:00,0.0,0.0,0.0,-3.9412637332083698,3.0881545485144333
2022-01-03 01:00:00,0.0,0.0,0.0,-3.9412637332083698,1.5469542790589081
2022-01-03 02:00:00,0.0,0.0,0.0,-3.9412637332083698,3.0117822393024314
2022-01-03 03:00:00,0.0,0.0,0.0,-3.9412637332083698,1.4663392295948312
2022-01-03 04:00:00,0.0,0.0,0.0,-3.9412637332083698,0.3066037932942161
2022-01-03 05:00:00,0.0,0.0,0.0,-3.9412637332083698,17.269794260229382
2022-01-03 06:00:00,0.0,0.0,0.0,-3.9412637332083698,0.47610059394763693
2022-01-03 07:00:00,0.0,0.0,0.0,-3.9412637332083698,0.2628466060419872
2022-01-03 08:00:00,0.0,0.0,0.0,-3.9412637332083698,7.378329448440796
2022-01-03 09:00:00,7.879572924214789,5.515701046950352,2.3638718772644367,-3.9412637332083698,1.257547650655546
2022-01-03 10:00:00,78.2321685554307,54.76251798880149,23.46965056662921,-3.9412637332083698,3.677348437102164
2022-01-03 11:00:00,126.76515114719307,88.73560580303514,38.02954534415792,-3.9412637332083698,1.396481383628896
2022-01-03 12:00:00,55.04241041087489,38.529687287612425,16.512723123262468,-3.9412637332083698,1.7383912653474616
2022-01-03 13:00:00,42.66943521540713,29.868604650784988,12.800830564622137,-3.9412637332083698,1.0638759064952787
2022-01-03 14:00:00,18.172454176569577,12.720717923598704,5.451736252970873,-3.9412637332083698,1.4704838492358592
2022-01-03 15:00:00,10.917939737469412,7.642557816228588,3.2753819212408235,-3.9412637332083698,1.8508719841683607
2022-01-03 16:00:00,0.0,0.0,0.0,-3.9412637332083698,4.460584596972031
2022-01-03 17:00:00,0.0,0.0,0.0,-3.9412637332083698,2.5077146599528133
2022-01-03 18:00:00,0.0,0.0,0.0,-3.9412637332083698,10.061343577232748
2022-01-03 19:00:00,0.0,0.0,0.0,-3.9412637332083698,0.14973930632230725
2022-01-03 20:00:00,0.0,0.0,0.0,-3.9412637332083698,2.447559563469826
2022-01-03 21:00:00,0.0,0.0,0.0,-3.9412637332083698,3.071636828873549
2022-01-03 22:00:00,0.0,0.0,0.0,-3.9412637332083698,8.848679023613721
2022-01-03 23:00:00,0.0,0.0,0.0,-3.9412637332083698,0.17642772642775442
2022-01-04 00:00:00,0.0,0.0,0.0,-3.9599068210500423,2.9824967860192317
2022-01-04 01:00:00,0.0,0.0,0.0,-3.9599068210500423,6.7256599486626385
2022-01-04 02:00:00,0.0,0.0,0.0,-3.9599068210500423,0.9694179333850335
2022-01-04 03:00:00,0.0,0.0,0.0,-3.9599068210500423,7.314419512382801
2022-01-04 04:00:00,0.0,0.0,0.0,-3.9599068210500423,0.06729474647209126
2022-01-04 05:00:00,0.0,0.0,0.0,-3.9599068210500423,4.614631407096613
2022-01-04 06:00:00,0.0,0.0,0.0,-3.9599068210500423,9.46663885026255
2022-01-04 07:00:00,0.0,0.0,0.0,-3.9599068210500423,3.747104448249401
2022-01-04 08:00:00,0.0,0.0,0.0,-3.9599068210500423,2.023302760939467
2022-01-04 09:00:00,12.351615181977033,8.646130627383922,3.70548455459311,-3.9599068210500423,0.16071774663413982
2022-01-04 10:00:00,40.53003999628907,28.371027997402347,12.15901199888672,-3.9599068210500423,8.84503313327196
2022-01-04 11:00:00,114.09355423554598,79.86548796488218,34.228066270663795,-3.9599068210500423,2.2240306879826663
2022-01-04 12:00:00,130.67987470318303,91.47591229222812,39.20396241095491,-3.9599068210500423,0.10298910229417703
2022-01-04 13:00:00,31.782836312464433,22.2479854187251,9.53485089373933,-3.9599068210500423,4.0971208556268905
2022-01-04 14:00:00,23.569436815581074,16.49860577090675,7.070831044674322,-3.9599068210500423,2.3011306632382498
2022-01-04 15:00:00,9.065085093032035,6.345559565122424,2.7195255279096107,-3.9599068210500423,0.46474212314536545
2022-01-04 16:00:00,0.0,0.0,0.0,-3.9599068210500423,0.844005259061981
2022-01-04 17:00:00,0.0,0.0,0.0,-3.9599068210500423,0.23332459926313204
2022-01-04 18:00:00,0.0,0.0,0.0,-3.9599068210500423,2.9890183070045397
2022-01-04 19:00:00,0.0,0.0,0.0,-3.9599068210500423,3.40528675845017
2022-01-04 20:00:00,0.0,0.0,0.0,-3.9599068210500423,2.466443820977837
2022-01-04 21:00:00,0.0,0.0,0.0,-3.9599068210500423,5.94589585022321
2022-01-04 22:00:00,0.0,0.0,0.0,-3.9599068210500423,6.906706836795024
2022-01-04 23:00:00,0.0,0.0,0.0,-3.9599068210500423,3.346472747861995
2022-01-05 00:00:00,0.0,0.0,0.0,-3.9750059303847056,0.04493489779652606
2022-01-05 01:00:00,0.0,0.0,0.0,-3.9750059303847056,4.158688644822155
2022-01-05 02:00:00,0.0,0.0,0.0,-3.9750059303847056,1.8944922001387434
2022-01-05 03:00:00,0.0,0.0,0.0,-3.9750059303847056,2.91792074154971
2022-01-05 04:00:00,0.0,0.0,0.0,-3.9750059303847056,3.6651955104378233
2022-01-05 05:00:00,0.0,0.0,0.0,-3.9750059303847056,1.509014515421762
2022-01-05 06:00:00,0.0,0.0,0.0,-3.9750059303847056,8.715357648550457
2022-01-05 07:00:00,0.0,0.0,0.0,-3.9750059303847056,0.5034447201418201
2022-01-05 08:00:00,0.0,0.0,0.0,-3.9750059303847056,3.89639034652103
2022-01-05 09:00:00,26.664613994013465,18.665229795809424,7.999384198204039,-3.9750059303847056,0.015291887223210862
2022-01-05 10:00:00,86.76839314476877,60.737875201338134,26.030517943430628,-3.9750059303847056,9.049691085020969
2022-01-05 11:00:00,28.773589414099362,20.141512589869553,8.632076824229808,-3.9750059303847056,0.4177299518458199
2022-01-05 12:00:00,142.68201985543718,99.87741389880601,42.80460595663115,-3.9750059303847056,0.34892347341154445
2022-01-05 13:00:00,53.09800044810071,37.168600313670495,15.929400134430214,-3.9750059303847056,1.417418369459515
2022-01-05 14:00:00,15.293999056780656,10.70579933974646,4.588199717034197,-3.9750059303847056,1.636993098920173
2022-01-05 15:00:00,5.236420374242384,3.6654942619696684,1.570926112272715,-3.9750059303847056,0.8441311579726868
2022-01-05 16:00:00,0.0,0.0,0.0,-3.9750059303847056,3.079194862070037
2022-01-05 17:00:00,0.0,0.0,0.0,-3.9750059303847056,2.0476253994002835
2022-01-05 18:00:00,0.0,0.0,0.0,-3.9750059303847056,0.1217063066985968
2022-01-05 19:00:00,0.0,0.0,0.0,-3.9750059303847056,1.3480282848133036
2022-01-05 20:00:00,0.0,0.0,0.0,-3.9750059303847056,5.820543046590086
2022-01-05 21:00:00,0.0,0.0,0.0,-3.9750059303847056,4.095772288721869
2022-01-05 22:00:00,0.0,0.0,0.0,-3.9750059303847056,4.516801338728727
2022-01-05 23:00:00,0.0,0.0,0.0,-3.9750059303847056,4.192004258451778
2022-01-06 00:00:00,0.0,0.0,0.0,-3.986556587020404,1.3036619838972698
2022-01-06 01:00:00,0.0,0.0,0.0,-3.986556587020404,0.36745507906449015
2022-01-06 02:00:00,0.0,0.0,0.0,-3.986556587020404,1.1133366058343586
2022-01-06 03:00:00,0.0,0.0,0.0,-3.986556587020404,6.2387994914197105
2022-01-06 04:00:00,0.0,0.0,0.0,-3.986556587020404,13.775455344124184
2022-01-06 05:00:00,0.0,0.0,0.0,-3.986556587020404,2.383207095440309
2022-01-06 06:00:00,0.0,0.0,0.0,-3.986556587020404,0.03411698449061629
2022-01-06 07:00:00,0.0,0.0,0.0,-3.986556587020404,0.5280624937876116
2022-01-06 08:00:00,0.0,0.0,0.0,-3.986556587020404,1.3605439426370687
2022-01-06 09:00:00,10.439756583007387,7.307829608105171,3.1319269749022163,-3.986556587020404,3.024483034330266
2022-01-06 10:00:00,15.193979405604484,10.635785583923138,4.558193821681345,-3.986556587020404,0.2732197485610017
2022-01-06 11:00:00,34.94526882245598,24.461688175719186,10.483580646736794,-3.986556587020404,10.048472484627057
2022-01-06 12:00:00,55.29440828776894,38.706085801438256,16.588322486330682,-3.986556587020404,1.5899172020324202
2022-01-06 13:00:00,41.76188774642134,29.233321422494935,12.5285663239264,-3.986556587020404,8.529778038878076
2022-01-06 14:00:00,84.41696891855639,59.09187824298947,25.325090675566916,-3.986556587020404,5.307758332063414
2022-01-06 15:00:00,9.824201734801434,6.876941214361004,2.9472605204404303,-3.986556587020404,4.928992070950817
2022-01-06 16:00:00,0.0,0.0,0.0,-3.986556587020404,3.2663133443846486
2022-01-06 17:00:00,0.0,0.0,0.0,-3.986556587020404,3.449591068979492
2022-01-06 18:00:00,0.0,0.0,0.0,-3.986556587020404,3.5564200149021623
2022-01-06 19:00:00,0.0,0.0,0.0,-3.986556587020404,3.467808819475548
2022-01-06 20:00:00,0.0,0.0,0.0,-3.986556587020404,2.8238950806426795
2022-01-06 21:00:00,0.0,0.0,0.0,-3.986556587020404,15.045508760276226
2022-01-06 22:00:00,0.0,0.0,0.0,-3.986556587020404,4.612485827113363
2022-01-06 23:00:00,0.0,0.0,0.0,-3.986556587020404,5.251200939670677
2022-01-07 00:00:00,0.0,0.0,0.0,-3.994555368248287,7.207715586755759
2022-01-07 01:00:00,0.0,0.0,0.0,-3.994555368248287,0.8501040724546032
2022-01-07 02:00:00,0.0,0.0,0.0,-3.994555368248287,0.30633797965901094
2022-01-07 03:00:00,0.0,0.0,0.0,-3.994555368248287,2.3082788427569816
2022-01-07 04:00:00,0.0,0.0,0.0,-3.994555368248287,2.525994482328612
2022-01-07 05:00:00,0.0,0.0,0.0,-3.994555368248287,6.185043649927541
2022-01-07 06:00:00,0.0,0.0,0.0,-3.994555368248287,2.0530923510055197
2022-01-07 07:00:00,0.0,0.0,0.0,-3.994555368248287,2.9608453732498923
2022-01-07 08:00:00,0.0,0.0,0.0,-3.994555368248287,2.6208345710863505
2022-01-07 09:00:00,9.45853984730035,6.620977893110245,2.837561954190105,-3.994555368248287,0.13633075562118208
2022-01-07 10:00:00,26.837253621740796,18.786077535218556,8.051176086522238,-3.994555368248287,3.3427459572845777
2022-01-07 11:00:00,116.02966004789236,81.22076203352465,34.808898014367706,-3.994555368248287,6.161793733616355
2022-01-07 12:00:00,141.5504444969109,99.08531114783763,42.46513334907327,-3.994555368248287,0.599837935518187
2022-01-07 13:00:00,43.93721324017858,30.756049268125004,13.181163972053573,-3.994555368248287,3.1577683620281145
2022-01-07 14:00:00,21.249543758459815,14.874680630921869,6.374863127537944,-3.994555368248287,3.151551651621863
2022-01-07 15:00:00,12.142748149435628,8.499923704604939,3.642824444830688,-3.994555368248287,0.6277177873673706
2022-01-07 16:00:00,0.0,0.0,0.0,-3.994555368248287,0.46121955847097934
2022-01-07 17:00:00,0.0,0.0,0.0,-3.994555368248287,13.701182364429718
2022-01-07 18:00:00,0.0,0.0,0.0,-3.994555368248287,1.7514419434502113
2022-01-07 19:00:00,0.0,0.0,0.0,-3.994555368248287,0.9030768365578015
2022-01-07 20:00:00,0.0,0.0,0.0,-3.994555368248287,0.6577434135552409
2022-01-07 21:00:00,0.0,0.0,0.0,-3.994555368248287,3.854974799194235
2022-01-07 22:00:00,0.0,0.0,0.0,-3.994555368248287,3.2906553254548996
2022-01-07 23:00:00,0.0,0.0,0.0,-3.994555368248287,3.610485400744209
2022-01-08 00:00:00,0.0,0.0,0.0,-3.9989999038568556,0.3224266431507815
2022-01-08 01:00:00,0.0,0.0,0.0,-3.9989999038568556,7.839772759885369
2022-01-08 02:00:00,0.0,0.0,0.0,-3.9989999038568556,1.7258304567381275
2022-01-08 03:00:00,0.0,0.0,0.0,-3.9989999038568556,1.3158559430905117
2022-01-08 04:00:00,0.0,0.0,0.0,-3.9989999038568556,2.1719907287246425
2022-01-08 05:00:00,0.0,0.0,0.0,-3.9989999038568556,1.7304162126455578
2022-01-08 06:00:00,0.0,0.0,0.0,-3.9989999038568556,6.971982321840629
2022-01-08 07:00:00,0.0,0.0,0.0,-3.9989999038568556,9.270652583374414
2022-01-08 08:00:00,0.0,0.0,0.0,-3.9989999038568556,1.2656711148451014
2022-01-08 09:00:00,26.111072899750194,18.277751029825136,7.833321869925058,-3.9989999038568556,6.981199752218997
2022-01-08 10:00:00,18.785190099021957,13.14963306931537,5.635557029706587,-3.9989999038568556,5.323762941126734
2022-01-08 11:00:00,58.665967030671446,41.06617692147001,17.599790109201432,-3.9989999038568556,9.348028530887905
2022-01-08 12:00:00,68.8598737546878,48.20191162828146,20.65796212640634,-3.9989999038568556,0.9871113519590949
2022-01-08 13:00:00,29.180972967529915,20.42668107727094,8.754291890258974,-3.9989999038568556,3.0110028647321023
2022-01-08 14:00:00,30.828529772693102,21.57997084088517,9.24855893180793,-3.9989999038568556,1.1233448182531225
2022-01-08 15:00:00,14.051384271565055,9.835968990095537,4.215415281469516,-3.9989999038568556,6.082329070533014
2022-01-08 16:00:00,0.0,0.0,0.0,-3.9989999038568556,0.018684451043007422
2022-01-08 17:00:00,0.0,0.0,0.0,-3.9989999038568556,2.9119776587212343
2022-01-08 18:00:00,0.0,0.0,0.0,-3.9989999038568556,1.4500823728707113
2022-01-08 19:00:00,0.0,0.0,0.0,-3.9989999038568556,1.3636592107448704
2022-01-08 20:00:00,0.0,0.0,0.0,-3.9989999038568556,3.6238077675769587
2022-01-08 21:00:00,0.0,0.0,0.0,-3.9989999038568556,6.674729627291918
2022-01-08 22:00:00,0.0,0.0,0.0,-3.9989999038568556,3.2884164814658865
2022-01-08 23:00:00,0.0,0.0,0.0,-3.9989999038568556,6.714750387017245
2022-01-09 00:00:00,0.0,0.0,0.0,-3.999888876834282,1.07567873996242
2022-01-09 01:00:00,0.0,0.0,0.0,-3.999888876834282,2.565261687282145
2022-01-09 02:00:00,0.0,0.0,0.0,-3.999888876834282,2.0958455086340697
2022-01-09 03:00:00,0.0,0.0,0.0,-3.999888876834282,0.04099631322293396
2022-01-09 04:00:00,0.0,0.0,0.0,-3.999888876834282,2.848165399476862
2022-01-09 05:00:00,0.0,0.0,0.0,-3.999888876834282,3.7915606674453404
2022-01-09 06:00:00,0.0,0.0,0.0,-3.999888876834282,3.136974167218338
2022-01-09 07:00:00,0.0,0.0,0.0,-3.999888876834282,4.66503436326871
2022-01-09 08:00:00,0.0,0.0,0.0,-3.999888876834282,2.96481540258731
2022-01-09 09:00:00,5.916278646171386,4.14139505231997,1.7748835938514158,-3.999888876834282,0.24178851993185949
2022-01-09 10:00:00,84.56943443504316,59.19860410453021,25.37083033051295,-3.999888876834282,0.4333081546834409
2022-01-09 11:00:00,61.915124582183665,43.340587207528564,18.574537374655097,-3.999888876834282,3.1763052594320387
2022-01-09 12:00:00,141.81544964285686,99.2708147499998,42.544634892857054,-3.999888876834282,1.1254422333465735
2022-01-09 13:00:00,31.247051333785826,21.872935933650076,9.374115400135748,-3.999888876834282,0.2904858390120374
2022-01-09 14:00:00,83.32745541528215,58.329218790697496,24.998236624584642,-3.999888876834282,1.9649777685510723
2022-01-09 15:00:00,8.257545037213262,5.780281526049283,2.4772635111639785,-3.999888876834282,2.8285596596909133
2022-01-09 16:00:00,0.0,0.0,0.0,-3.999888876834282,1.3951267987614928
2022-01-09 17:00:00,0.0,0.0,0.0,-3.999888876834282,4.460805346115562
2022-01-09 18:00:00,0.0,0.0,0.0,-3.999888876834282,3.612631387309825
2022-01-09 19:00:00,0.0,0.0,0.0,-3.999888876834282,1.416425317783288
2022-01-09 20:00:00,0.0,0.0,0.0,-3.999888876834282,4.920919197502945
2022-01-09 21:00:00,0.0,0.0,0.0,-3.999888876834282,3.661352128118185
2022-01-09 22:00:00,0.0,0.0,0.0,-3.999888876834282,3.5510304782383098
2022-01-09 23:00:00,0.0,0.0,0.0,-3.999888876834282,2.8215388860569317
2022-01-10 00:00:00,0.0,0.0,0.0,-3.99722202375869,0.0400925948865169
2022-01-10 01:00:00,0.0,0.0,0.0,-3.99722202375869,4.173390681424329
2022-01-10 02:00:00,0.0,0.0,0.0,-3.99722202375869,1.6508516002539286
2022-01-10 03:00:00,0.0,0.0,0.0,-3.99722202375869,10.002580547728957
2022-01-10 04:00:00,0.0,0.0,0.0,-3.99722202375869,5.962827220020867
2022-01-10 05:00:00,0.0,0.0,0.0,-3.99722202375869,3.1009671898058504
2022-01-10 06:00:00,0.0,0.0,0.0,-3.99722202375869,1.0170846763349903
2022-01-10 07:00:00,0.0,0.0,0.0,-3.99722202375869,0.7973039290177093
2022-01-10 08:00:00,0.0019367844069797377,0.0013557490848858163,0.0005810353220939212,-3.99722202375869,1.4563454549470907
2022-01-10 09:00:00,15.942711502827901,11.15989805197953,4.78281345084837,-3.99722202375869,2.265718154902956
2022-01-10 10:00:00,22.412481921292883,15.688737344905018,6.7237445763878645,-3.99722202375869,1.2287449341526977
2022-01-10 11:00:00,35.4784742530401,24.83493197712807,10.64354227591203,-3.99722202375869,2.5321135989979124
2022-01-10 12:00:00,25.226224591944128,17.658357214360887,7.567867377583238,-3.99722202375869,0.6326854657561373
2022-01-10 13:00:00,45.29351844080817,31.705462908565718,13.588055532242452,-3.99722202375869,13.313101661329307
2022-01-10 14:00:00,83.93694020663492,58.755858144644435,25.181082061990473,-3.99722202375869,0.399715996200942
2022-01-10 15:00:00,7.606548395207735,5.3245838766454145,2.2819645185623205,-3.99722202375869,9.405992523765251
2022-01-10 16:00:00,0.004515670881948682,0.003160969617364077,0.0013547012645846045,-3.99722202375869,8.569795982640086
2022-01-10 17:00:00,0.0,0.0,0.0,-3.99722202375869,2.6081988525546143
2022-01-10 18:00:00,0.0,0.0,0.0,-3.99722202375869,4.517302826057943
2022-01-10 19:00:00,0.0,0.0,0.0,-3.99722202375869,2.00475333048938
2022-01-10 20:00:00,0.0,0.0,0.0,-3.99722202375869,3.480210056848889
2022-01-10 21:00:00,0.0,0.0,0.0,-3.99722202375869,1.4573596008413845
2022-01-10 22:00:00,0.0,0.0,0.0,-3.99722202375869,1.254162205611037
2022-01-10 23:00:00,0.0,0.0,0.0,-3.99722202375869,3.021531205835479
2022-01-11 00:00:00,0.0,0.0,0.0,-3.9910001348762023,2.412947277184614
2022-01-11 01:00:00,0.0,0.0,0.0,-3.9910001348762023,3.0323905274575127
2022-01-11 02:00:00,0.0,0.0,0.0,-3.9910001348762023,1.1822927506764325
2022-01-11 03:00:00,0.0,0.0,0.0,-3.9910001348762023,1.6002638492885932
2022-01-11 04:00:00,0.0,0.0,0.0,-3.9910001348762023,0.3066963333658953
2022-01-11 05:00:00,0.0,0.0,0.0,-3.9910001348762023,0.18792322907230807
2022-01-11 06:00:00,0.0,0.0,0.0,-3.9910001348762023,1.0230578232577436
2022-01-11 07:00:00,0.0,0.0,0.0,-3.9910001348762023,0.2700168331929995
2022-01-11 08:00:00,0.0031579815096043585,0.0022105870567230507,0.0009473944528813075,-3.9910001348762023,0.3834720972508701
2022-01-11 09:00:00,14.056261149779472,9.839382804845629,4.216878344933841,-3.9910001348762023,5.866923567901724
2022-01-11 10:00:00,91.89903566358606,64.32932496451023,27.569710699075817,-3.9910001348762023,0.13877307480793116
2022-01-11 11:00:00,52.28325917636848,36.598281423457934,15.684977752910545,-3.9910001348762023,3.764967696162914
2022-01-11 12:00:00,52.90174045883264,37.03121832118285,15.870522137649791,-3.9910001348762023,1.1137723201577603
2022-01-11 13:00:00,137.33006714026052,96.13104699818236,41.199020142078155,-3.9910001348762023,7.182636754093916
2022-01-11 14:00:00,20.62499057029846,14.437493399208922,6.187497171089539,-3.9910001348762023,2.3225068895969763
2022-01-11 15:00:00,31.67242741187025,22.17069918830917,9.501728223561074,-3.9910001348762023,1.2763562541556241
2022-01-11 16:00:00,0.0020962551950855913,0.0014673786365599138,0.0006288765585256774,-3.9910001348762023,2.551718222493844
2022-01-11 17:00:00,0.0,0.0,0.0,-3.9910001348762023,1.6841961271945125
2022-01-11 18:00:00,0.0,0.0,0.0,-3.9910001348762023,2.907813263062302
2022-01-11 19:00:00,0.0,0.0,0.0,-3.9910001348762023,0.42573979290192765
2022-01-11 20:00:00,0.0,0.0,0.0,-3.9910001348762023,20.32093791537068
2022-01-11 21:00:00,0.0,0.0,0.0,-3.9910001348762023,1.9402335736117653
2022-01-11 22:00:00,0.0,0.0,0.0,-3.9910001348762023,1.498225825317795
2022-01-11 23:00:00,0.0,0.0,0.0,-3.9910001348762023,4.335093814873176
2022-01-12 00:00:00,0.0,0.0,0.0,-3.981225053866771,1.5833949679137735
2022-01-12 01:00:00,0.0,0.0,0.0,-3.981225053866771,6.2699187673637535
2022-01-12 02:00:00,0.0,0.0,0.0,-3.981225053866771,2.1197129042760925
2022-01-12 03:00:00,0.0,0.0,0.0,-3.981225053866771,4.449864379244853
2022-01-12 04:00:00,0.0,0.0,0.0,-3.981225053866771,0.3978672185237371
2022-01-12 05:00:00,0.0,0.0,0.0,-3.981225053866771,6.550519179346366
2022-01-12 06:00:00,0.0,0.0,0.0,-3.981225053866771,4.657584799309461
2022-01-12 07:00:00,0.0,0.0,0.0,-3.981225053866771,0.832642424264105
2022-01-12 08:00:00,0.006181054408111655,0.004326738085678158,0.0018543163224334963,-3.981225053866771,0.5494593311561577
2022-01-12 09:00:00,7.39229386451548,5.174605705160836,2.217688159354644,-3.981225053866771,1.3307870210006167
2022-01-12 10:00:00,27.84258829790927,19.489811808536487,8.352776489372781,-3.981225053866771,13.064264033748287
2022-01-12 11:00:00,28.281568649069758,19.79709805434883,8.484470594720927,-3.981225053866771,1.0389140195056252
2022-01-12 12:00:00,30.110445512914023,21.077311859039813,9.033133653874206,-3.981225053866771,2.131639648062586
2022-01-12 13:00:00,65.24236539711073,45.66965577797751,19.572709619133217,-3.981225053866771,0.10668020634979705
2022-01-12 14:00:00,37.17398512190542,26.021789585333792,11.152195536571625,-3.981225053866771,1.7717541896557942
2022-01-12 15:00:00,12.061497555200681,8.443048288640476,3.618449266560204,-3.981225053866771,2.9646560829857793
2022-01-12 16:00:00,0.006325954745863379,0.004428168322104365,0.0018977864237590136,-3.981225053866771,10.710918848801446
2022-01-12 17:00:00,0.0,0.0,0.0,-3.981225053866771,2.545172993278875
2022-01-12 18:00:00,0.0,0.0,0.0,-3.981225053866771,5.984479850634791
2022-01-12 19:00:00,0.0,0.0,0.0,-3.981225053866771,2.772507377078171
2022-01-12 20:00:00,0.0,0.0,0.0,-3.981225053866771,0.14574017978169002
2022-01-12 21:00:00,0.0,0.0,0.0,-3.981225053866771,1.3242198247666346
2022-01-12 22:00:00,0.0,0.0,0.0,-3.981225053866771,2.9993596718882367
2022-01-12 23:00:00,0.0,0.0,0.0,-3.981225053866771,10.52688950286534
2022-01-13 00:00:00,0.0,0.0,0.0,-3.967899677297865,6.859721237232219
2022-01-13 01:00:00,0.0,0.0,0.0,-3.967899677297865,0.9073101632443026
2022-01-13 02:00:00,0.0,0.0,0.0,-3.967899677297865,0.8701076192539962
2022-01-13 03:00:00,0.0,0.0,0.0,-3.967899677297865,0.7861379264993463
2022-01-13 04:00:00,0.0,0.0,0.0,-3.967899677297865,8.95112085513176
2022-01-13 05:00:00,0.0,0.0,0.0,-3.967899677297865,6.702689699452937
2022-01-13 06:00:00,0.0,0.0,0.0,-3.967899677297865,5.218979262204613
2022-01-13 07:00:00,0.0,0.0,0.0,-3.967899677297865,1.7457656929225494
2022-01-13 08:00:00,0.04668771592945006,0.03268140115061504,0.014006314778835018,-3.967899677297865,2.4568151858712013
